Suburb,Type,Price,Postcode,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,zipcode,airbnb_record_count,airbnb_price_mean
Altona North,u,292000.0,3025.0,153.0,70.0,1970.0,Hobsons Bay,-37.8332,144.8649,3025.0,17.0,113.76470588235294
Armadale,u,599000.0,3143.0,0.0,76.0,1964.0,Stonnington,-37.8543,145.0262,3143.0,62.0,116.11290322580645
Armadale,u,550000.0,3143.0,861.0,,,Stonnington,-37.8539,145.0284,3143.0,62.0,116.11290322580645
Armadale,u,995000.0,3143.0,0.0,100.0,1998.0,Stonnington,-37.8552,145.016,3143.0,62.0,116.11290322580645
Armadale,t,1205000.0,3143.0,101.0,105.0,2000.0,Stonnington,-37.854,145.0135,3143.0,62.0,116.11290322580645
Armadale,h,1939000.0,3143.0,296.0,150.0,1889.0,Stonnington,-37.8614,145.0274,3143.0,62.0,116.11290322580645
Armadale,u,421500.0,3143.0,0.0,,,Stonnington,-37.853,145.0167,3143.0,62.0,116.11290322580645
Armadale,h,1870000.0,3143.0,217.0,116.0,1888.0,Stonnington,-37.8592,145.0182,3143.0,62.0,116.11290322580645
Armadale,u,678000.0,3143.0,0.0,,,Stonnington,-37.8538,145.0127,3143.0,62.0,116.11290322580645
Armadale,t,1918000.0,3143.0,0.0,165.0,1995.0,Stonnington,-37.8537,145.0267,3143.0,62.0,116.11290322580645
Armadale,u,660000.0,3143.0,0.0,,,Stonnington,-37.8619,145.0257,3143.0,62.0,116.11290322580645
Armadale,h,2050000.0,3143.0,205.0,116.0,1910.0,Stonnington,-37.8574,145.0281,3143.0,62.0,116.11290322580645
Armadale,u,700000.0,3143.0,0.0,,,Stonnington,-37.8552,145.016,3143.0,62.0,116.11290322580645
Armadale,u,,3143.0,0.0,,2006.0,Stonnington,-37.8555,145.0291,3143.0,62.0,116.11290322580645
Armadale,h,,3143.0,,,1934.0,Stonnington,-37.858,145.0111,3143.0,62.0,116.11290322580645
Armadale,h,1525000.0,3143.0,693.0,,,Stonnington,-37.8638,145.0229,3143.0,62.0,116.11290322580645
Armadale,u,735000.0,3143.0,,14.0,1970.0,Stonnington,-37.8543,145.0262,3143.0,62.0,116.11290322580645
Armadale,u,825000.0,3143.0,0.0,,,Stonnington,-37.8528,145.0268,3143.0,62.0,116.11290322580645
Armadale,t,1586000.0,3143.0,246.0,,,Stonnington,-37.8566,145.0116,3143.0,62.0,116.11290322580645
Armadale,u,645000.0,3143.0,0.0,,1960.0,Stonnington,-37.8596,145.0198,3143.0,62.0,116.11290322580645
Armadale,h,1435000.0,3143.0,144.0,107.0,1900.0,Stonnington,-37.8564,145.0228,3143.0,62.0,116.11290322580645
Armadale,u,280000.0,3143.0,0.0,38.0,1975.0,Stonnington,-37.8619,145.0185,3143.0,62.0,116.11290322580645
Armadale,u,400000.0,3143.0,0.0,,,Stonnington,-37.8605,145.0185,3143.0,62.0,116.11290322580645
Armadale,h,1780000.0,3143.0,0.0,,,Stonnington,-37.8537,145.0267,3143.0,62.0,116.11290322580645
Armadale,u,592500.0,3143.0,0.0,73.0,1970.0,Stonnington,-37.8574,145.0174,3143.0,62.0,116.11290322580645
Armadale,h,1210000.0,3143.0,249.0,96.0,1910.0,Stonnington,-37.8543,145.016,3143.0,62.0,116.11290322580645
Armadale,h,,3143.0,624.0,222.0,1900.0,Stonnington,-37.8536,145.0173,3143.0,62.0,116.11290322580645
Armadale,u,390000.0,3143.0,881.0,,,Stonnington,-37.8614,145.0222,3143.0,62.0,116.11290322580645
Armadale,h,1800000.0,3143.0,405.0,121.0,1910.0,Stonnington,-37.8545,145.0145,3143.0,62.0,116.11290322580645
Armadale,h,2200000.0,3143.0,495.0,163.0,1900.0,Stonnington,-37.8613,145.0264,3143.0,62.0,116.11290322580645
Armadale,u,324000.0,3143.0,0.0,,,Stonnington,-37.8537,145.0114,3143.0,62.0,116.11290322580645
Armadale,h,,3143.0,,,1935.0,Stonnington,-37.8602,145.013,3143.0,62.0,116.11290322580645
Armadale,h,1125000.0,3143.0,169.0,,,Stonnington,-37.851,145.0161,3143.0,62.0,116.11290322580645
Armadale,h,,3143.0,301.0,,,Stonnington,-37.8511,145.0167,3143.0,62.0,116.11290322580645
Armadale,h,,3143.0,336.0,,,Stonnington,-37.8558,145.015,3143.0,62.0,116.11290322580645
Armadale,h,1900000.0,3143.0,207.0,,,Stonnington,-37.8571,145.0224,3143.0,62.0,116.11290322580645
Armadale,u,440000.0,3143.0,0.0,53.0,1970.0,Stonnington,-37.8531,145.0115,3143.0,62.0,116.11290322580645
Armadale,u,490000.0,3143.0,0.0,,1966.0,Stonnington,-37.8646,145.0247,3143.0,62.0,116.11290322580645
Armadale,h,,3143.0,316.0,,,Stonnington,-37.8521,145.019,3143.0,62.0,116.11290322580645
Armadale,h,1300000.0,3143.0,212.0,106.0,1900.0,Stonnington,-37.8542,145.0149,3143.0,62.0,116.11290322580645
Armadale,u,732000.0,3143.0,0.0,,,Stonnington,-37.8597,145.0104,3143.0,62.0,116.11290322580645
Armadale,u,704000.0,3143.0,0.0,74.0,1969.0,Stonnington,-37.8573,145.0186,3143.0,62.0,116.11290322580645
Armadale,u,620000.0,3143.0,0.0,98.0,1970.0,Stonnington,-37.8596,145.0198,3143.0,62.0,116.11290322580645
Armadale,h,1900000.0,3143.0,328.0,108.0,1900.0,Stonnington,-37.8559,145.0158,3143.0,62.0,116.11290322580645
Armadale,u,315000.0,3143.0,0.0,,,Stonnington,-37.8575,145.0174,3143.0,62.0,116.11290322580645
Armadale,u,450000.0,3143.0,0.0,,,Stonnington,-37.8509,145.0203,3143.0,62.0,116.11290322580645
Armadale,u,710000.0,3143.0,,80.0,1970.0,Stonnington,-37.8573,145.0186,3143.0,62.0,116.11290322580645
Armadale,u,872000.0,3143.0,1194.0,,1953.0,Stonnington,-37.8604,145.0147,3143.0,62.0,116.11290322580645
Armadale,u,598000.0,3143.0,0.0,88.0,1970.0,Stonnington,-37.8593,145.0156,3143.0,62.0,116.11290322580645
Armadale,h,1285000.0,3143.0,186.0,80.0,1920.0,Stonnington,-37.8554,145.0173,3143.0,62.0,116.11290322580645
Armadale,h,,3143.0,421.0,,,Stonnington,-37.8593,145.0275,3143.0,62.0,116.11290322580645
Armadale,u,520000.0,3143.0,0.0,76.0,1970.0,Stonnington,-37.8618,145.0183,3143.0,62.0,116.11290322580645
Armadale,h,,3143.0,709.0,251.0,1900.0,Stonnington,-37.8574,145.016,3143.0,62.0,116.11290322580645
Armadale,h,,3143.0,563.0,,2000.0,Stonnington,-37.8582,145.0138,3143.0,62.0,116.11290322580645
Armadale,t,1101000.0,3143.0,103.0,3.0,2000.0,Stonnington,-37.8542,145.0135,3143.0,62.0,116.11290322580645
Armadale,h,,3143.0,617.0,,1998.0,Stonnington,-37.8557,145.0264,3143.0,62.0,116.11290322580645
Armadale,h,2000000.0,3143.0,544.0,,,Stonnington,-37.8611,145.0195,3143.0,62.0,116.11290322580645
Armadale,u,869000.0,3143.0,0.0,91.0,1940.0,Stonnington,-37.853,145.0264,3143.0,62.0,116.11290322580645
Armadale,h,,3143.0,617.0,,,Stonnington,-37.8611,145.0271,3143.0,62.0,116.11290322580645
Armadale,u,565000.0,3143.0,0.0,,,Stonnington,-37.8573,145.0112,3143.0,62.0,116.11290322580645
Armadale,u,567000.0,3143.0,0.0,53.0,2013.0,Stonnington,-37.8549,145.0113,3143.0,62.0,116.11290322580645
Armadale,u,546000.0,3143.0,0.0,,,Stonnington,-37.8568,145.0161,3143.0,62.0,116.11290322580645
Armadale,u,471500.0,3143.0,0.0,,1980.0,Stonnington,-37.8503,145.0185,3143.0,62.0,116.11290322580645
Ascot Vale,u,455000.0,3032.0,0.0,,,Moonee Valley,-37.7756,144.9165,3032.0,170.0,94.82941176470588
Ascot Vale,h,940000.0,3032.0,298.0,108.0,1920.0,Moonee Valley,-37.7777,144.9195,3032.0,170.0,94.82941176470588
Ascot Vale,u,467000.0,3032.0,0.0,62.0,1980.0,Moonee Valley,-37.7761,144.9201,3032.0,170.0,94.82941176470588
Ascot Vale,h,1380000.0,3032.0,277.0,174.0,1910.0,Moonee Valley,-37.7777,144.9221,3032.0,170.0,94.82941176470588
Ascot Vale,u,490000.0,3032.0,423.0,62.0,1970.0,Moonee Valley,-37.7736,144.9015,3032.0,170.0,94.82941176470588
Ascot Vale,h,1850000.0,3032.0,478.0,270.0,1900.0,Moonee Valley,-37.7729,144.9179,3032.0,170.0,94.82941176470588
Ascot Vale,h,1284000.0,3032.0,623.0,,1938.0,Moonee Valley,-37.7758,144.9089,3032.0,170.0,94.82941176470588
Ascot Vale,h,971000.0,3032.0,285.0,128.0,1900.0,Moonee Valley,-37.775,144.9091,3032.0,170.0,94.82941176470588
Ascot Vale,h,710000.0,3032.0,214.0,77.0,1890.0,Moonee Valley,-37.7776,144.9142,3032.0,170.0,94.82941176470588
Ascot Vale,h,,3032.0,1014.0,,1887.0,Moonee Valley,-37.7721,144.9184,3032.0,170.0,94.82941176470588
Ascot Vale,h,750000.0,3032.0,226.0,92.0,1920.0,Moonee Valley,-37.7745,144.9093,3032.0,170.0,94.82941176470588
Ascot Vale,h,1053000.0,3032.0,269.0,109.0,1900.0,Moonee Valley,-37.7748,144.929,3032.0,170.0,94.82941176470588
Ascot Vale,h,1377000.0,3032.0,417.0,168.0,1900.0,Moonee Valley,-37.7756,144.9208,3032.0,170.0,94.82941176470588
Ascot Vale,h,970000.0,3032.0,350.0,125.0,1904.0,Moonee Valley,-37.7759,144.91,3032.0,170.0,94.82941176470588
Ascot Vale,h,940000.0,3032.0,330.0,,,Moonee Valley,-37.773,144.9049,3032.0,170.0,94.82941176470588
Ascot Vale,h,751000.0,3032.0,118.0,79.0,1890.0,Moonee Valley,-37.7807,144.9288,3032.0,170.0,94.82941176470588
Ascot Vale,h,950000.0,3032.0,173.0,102.0,1900.0,Moonee Valley,-37.7731,144.9206,3032.0,170.0,94.82941176470588
Ascot Vale,u,685000.0,3032.0,228.0,90.0,1995.0,Moonee Valley,-37.7718,144.9066,3032.0,170.0,94.82941176470588
Ascot Vale,h,1230000.0,3032.0,594.0,148.0,1960.0,Moonee Valley,-37.7819,144.9064,3032.0,170.0,94.82941176470588
Ascot Vale,h,636500.0,3032.0,0.0,,,Moonee Valley,-37.7738,144.9345,3032.0,170.0,94.82941176470588
Ascot Vale,h,910000.0,3032.0,317.0,,,Moonee Valley,-37.7746,144.9112,3032.0,170.0,94.82941176470588
Ascot Vale,h,770000.0,3032.0,226.0,87.0,1900.0,Moonee Valley,-37.7774,144.9186,3032.0,170.0,94.82941176470588
Ascot Vale,h,960000.0,3032.0,229.0,,2011.0,Moonee Valley,-37.7778,144.9065,3032.0,170.0,94.82941176470588
Ascot Vale,h,890000.0,3032.0,300.0,185.0,1890.0,Moonee Valley,-37.7766,144.9143,3032.0,170.0,94.82941176470588
Ascot Vale,h,965000.0,3032.0,170.0,,,Moonee Valley,-37.7732,144.9206,3032.0,170.0,94.82941176470588
Ascot Vale,h,1440000.0,3032.0,487.0,131.0,1900.0,Moonee Valley,-37.7725,144.9146,3032.0,170.0,94.82941176470588
Ascot Vale,h,955000.0,3032.0,255.0,,,Moonee Valley,-37.7825,144.9208,3032.0,170.0,94.82941176470588
Ascot Vale,u,450000.0,3032.0,0.0,,2010.0,Moonee Valley,-37.7731,144.9074,3032.0,170.0,94.82941176470588
Ascot Vale,h,801000.0,3032.0,431.0,,1950.0,Moonee Valley,-37.781,144.9207,3032.0,170.0,94.82941176470588
Ascot Vale,h,1000000.0,3032.0,440.0,120.0,1955.0,Moonee Valley,-37.7746,144.9031,3032.0,170.0,94.82941176470588
Ascot Vale,h,1435000.0,3032.0,532.0,147.0,1950.0,Moonee Valley,-37.7737,144.904,3032.0,170.0,94.82941176470588
Ascot Vale,u,390000.0,3032.0,0.0,58.0,1972.0,Moonee Valley,-37.7723,144.9094,3032.0,170.0,94.82941176470588
Ascot Vale,h,1425000.0,3032.0,495.0,139.0,1920.0,Moonee Valley,-37.7821,144.9055,3032.0,170.0,94.82941176470588
Ascot Vale,h,1340000.0,3032.0,683.0,232.0,1978.0,Moonee Valley,-37.775,144.93200000000004,3032.0,170.0,94.82941176470588
Ascot Vale,h,955000.0,3032.0,263.0,117.0,1910.0,Moonee Valley,-37.7753,144.9116,3032.0,170.0,94.82941176470588
Ascot Vale,h,1100000.0,3032.0,559.0,195.0,1920.0,Moonee Valley,-37.7791,144.9136,3032.0,170.0,94.82941176470588
Ascot Vale,h,1255000.0,3032.0,308.0,,,Moonee Valley,-37.7759,144.9338,3032.0,170.0,94.82941176470588
Ascot Vale,u,432000.0,3032.0,0.0,62.0,1978.0,Moonee Valley,-37.773,144.9303,3032.0,170.0,94.82941176470588
Ascot Vale,h,1640000.0,3032.0,562.0,204.0,1890.0,Moonee Valley,-37.782,144.903,3032.0,170.0,94.82941176470588
Ascot Vale,h,1430000.0,3032.0,461.0,,1900.0,Moonee Valley,-37.78,144.9295,3032.0,170.0,94.82941176470588
Ascot Vale,u,610000.0,3032.0,301.0,104.0,1995.0,Moonee Valley,-37.7791,144.914,3032.0,170.0,94.82941176470588
Ascot Vale,h,940000.0,3032.0,491.0,127.0,1950.0,Moonee Valley,-37.7727,144.9136,3032.0,170.0,94.82941176470588
Ascot Vale,h,890000.0,3032.0,242.0,110.0,1920.0,Moonee Valley,-37.7765,144.9114,3032.0,170.0,94.82941176470588
Ascot Vale,h,1180000.0,3032.0,617.0,149.0,1930.0,Moonee Valley,-37.7742,144.906,3032.0,170.0,94.82941176470588
Ascot Vale,h,1480000.0,3032.0,597.0,180.0,1939.0,Moonee Valley,-37.7757,144.9088,3032.0,170.0,94.82941176470588
Ascot Vale,h,1150000.0,3032.0,387.0,,,Moonee Valley,-37.7734,144.9191,3032.0,170.0,94.82941176470588
Ascot Vale,h,1350000.0,3032.0,575.0,,,Moonee Valley,-37.7828,144.9049,3032.0,170.0,94.82941176470588
Ascot Vale,h,1905000.0,3032.0,521.0,,,Moonee Valley,-37.7778,144.9261,3032.0,170.0,94.82941176470588
Ascot Vale,t,865000.0,3032.0,146.0,132.0,2015.0,Moonee Valley,-37.7713,144.9038,3032.0,170.0,94.82941176470588
Ascot Vale,t,705000.0,3032.0,113.0,,1998.0,Moonee Valley,-37.7712,144.9088,3032.0,170.0,94.82941176470588
Ascot Vale,u,442000.0,3032.0,0.0,62.0,1975.0,Moonee Valley,-37.7733,144.9219,3032.0,170.0,94.82941176470588
Ascot Vale,u,540000.0,3032.0,0.0,,,Moonee Valley,-37.7786,144.9141,3032.0,170.0,94.82941176470588
Ascot Vale,h,1037500.0,3032.0,506.0,110.0,1920.0,Moonee Valley,-37.7779,144.9133,3032.0,170.0,94.82941176470588
Ascot Vale,t,1050000.0,3032.0,318.0,160.0,2013.0,Moonee Valley,-37.7744,144.9035,3032.0,170.0,94.82941176470588
Ascot Vale,u,440000.0,3032.0,0.0,65.0,1970.0,Moonee Valley,-37.7749,144.9137,3032.0,170.0,94.82941176470588
Ascot Vale,h,1010000.0,3032.0,325.0,,,Moonee Valley,-37.7722,144.9117,3032.0,170.0,94.82941176470588
Ascot Vale,h,1430000.0,3032.0,418.0,158.0,1900.0,Moonee Valley,-37.7766,144.9187,3032.0,170.0,94.82941176470588
Ascot Vale,u,570000.0,3032.0,0.0,,,Moonee Valley,-37.7779,144.9137,3032.0,170.0,94.82941176470588
Ascot Vale,u,690000.0,3032.0,0.0,,,Moonee Valley,-37.7728,144.9169,3032.0,170.0,94.82941176470588
Ascot Vale,h,1291000.0,3032.0,414.0,,,Moonee Valley,-37.7766,144.9185,3032.0,170.0,94.82941176470588
Ascot Vale,h,1130000.0,3032.0,272.0,157.0,1900.0,Moonee Valley,-37.7774,144.928,3032.0,170.0,94.82941176470588
Ascot Vale,h,1135000.0,3032.0,296.0,104.0,1910.0,Moonee Valley,-37.777,144.9176,3032.0,170.0,94.82941176470588
Ascot Vale,h,950000.0,3032.0,298.0,147.0,1920.0,Moonee Valley,-37.7778,144.9131,3032.0,170.0,94.82941176470588
Ascot Vale,u,790000.0,3032.0,0.0,148.0,,Moonee Valley,-37.7722,144.9163,3032.0,170.0,94.82941176470588
Ascot Vale,u,390000.0,3032.0,,69.0,2012.0,Moonee Valley,-37.7731,144.9074,3032.0,170.0,94.82941176470588
Ascot Vale,h,1345000.0,3032.0,552.0,155.0,1920.0,Moonee Valley,-37.7769,144.9138,3032.0,170.0,94.82941176470588
Ascot Vale,h,1381500.0,3032.0,416.0,168.0,1900.0,Moonee Valley,-37.7727,144.9055,3032.0,170.0,94.82941176470588
Ascot Vale,h,940000.0,3032.0,285.0,172.0,2011.0,Moonee Valley,-37.7778,144.9061,3032.0,170.0,94.82941176470588
Ascot Vale,h,995000.0,3032.0,314.0,177.0,2010.0,Moonee Valley,-37.7778,144.9042,3032.0,170.0,94.82941176470588
Ascot Vale,h,1050000.0,3032.0,536.0,,,Moonee Valley,-37.7728,144.9076,3032.0,170.0,94.82941176470588
Ascot Vale,h,786000.0,3032.0,576.0,120.0,1940.0,Moonee Valley,-37.7816,144.9217,3032.0,170.0,94.82941176470588
Ascot Vale,h,705000.0,3032.0,252.0,108.0,1910.0,Moonee Valley,-37.7825,144.9206,3032.0,170.0,94.82941176470588
Ascot Vale,h,760000.0,3032.0,124.0,77.0,1900.0,Moonee Valley,-37.7807,144.9285,3032.0,170.0,94.82941176470588
Ascot Vale,u,487500.0,3032.0,0.0,,1972.0,Moonee Valley,-37.7723,144.9094,3032.0,170.0,94.82941176470588
Ascot Vale,t,1000000.0,3032.0,200.0,144.0,2003.0,Moonee Valley,-37.7766,144.9277,3032.0,170.0,94.82941176470588
Ascot Vale,h,1110000.0,3032.0,349.0,,1920.0,Moonee Valley,-37.7775,144.91299999999995,3032.0,170.0,94.82941176470588
Ascot Vale,h,1300000.0,3032.0,664.0,,,Moonee Valley,-37.7765,144.9132,3032.0,170.0,94.82941176470588
Ascot Vale,h,1060000.0,3032.0,555.0,,,Moonee Valley,-37.7767,144.9125,3032.0,170.0,94.82941176470588
Ascot Vale,h,1410000.0,3032.0,459.0,,,Moonee Valley,-37.7767,144.9124,3032.0,170.0,94.82941176470588
Ascot Vale,h,1305000.0,3032.0,278.0,166.0,1900.0,Moonee Valley,-37.7768,144.9223,3032.0,170.0,94.82941176470588
Ascot Vale,h,932500.0,3032.0,254.0,,,Moonee Valley,-37.7738,144.9215,3032.0,170.0,94.82941176470588
Ascot Vale,h,965000.0,3032.0,216.0,,,Moonee Valley,-37.7792,144.9297,3032.0,170.0,94.82941176470588
Ascot Vale,h,1215000.0,3032.0,452.0,175.0,1960.0,Moonee Valley,-37.7762,144.9174,3032.0,170.0,94.82941176470588
Ascot Vale,u,545000.0,3032.0,194.0,71.0,1900.0,Moonee Valley,-37.7772,144.9118,3032.0,170.0,94.82941176470588
Ascot Vale,h,1705000.0,3032.0,598.0,273.0,2012.0,Moonee Valley,-37.7774,144.9104,3032.0,170.0,94.82941176470588
Ascot Vale,h,970000.0,3032.0,194.0,,,Moonee Valley,-37.7756,144.921,3032.0,170.0,94.82941176470588
Ascot Vale,h,925000.0,3032.0,407.0,,,Moonee Valley,-37.7756,144.9105,3032.0,170.0,94.82941176470588
Ashburton,h,,3147.0,753.0,,2015.0,Boroondara,-37.8669,145.0767,3147.0,29.0,82.75862068965517
Ashburton,h,1670000.0,3147.0,599.0,220.0,1930.0,Boroondara,-37.8673,145.0688,3147.0,29.0,82.75862068965517
Ashburton,t,955000.0,3147.0,203.0,,,Boroondara,-37.8655,145.0807,3147.0,29.0,82.75862068965517
Ashburton,t,2050000.0,3147.0,310.0,,2014.0,Boroondara,-37.874,145.0714,3147.0,29.0,82.75862068965517
Ashburton,u,500000.0,3147.0,710.0,,2010.0,Boroondara,-37.8636,145.0794,3147.0,29.0,82.75862068965517
Ashburton,h,1575000.0,3147.0,679.0,,,Boroondara,-37.869,145.0822,3147.0,29.0,82.75862068965517
Ashburton,h,1555000.0,3147.0,731.0,149.0,1935.0,Boroondara,-37.8666,145.0676,3147.0,29.0,82.75862068965517
Ashburton,h,1100000.0,3147.0,276.0,178.0,2004.0,Boroondara,-37.8699,145.0778,3147.0,29.0,82.75862068965517
Ashburton,h,1337000.0,3147.0,583.0,112.0,1950.0,Boroondara,-37.8685,145.0786,3147.0,29.0,82.75862068965517
Ashburton,h,,3147.0,,,2009.0,Boroondara,-37.8729,145.0788,3147.0,29.0,82.75862068965517
Ashburton,h,2215000.0,3147.0,681.0,,1940.0,Boroondara,-37.8612,145.0858,3147.0,29.0,82.75862068965517
Ashburton,h,1518000.0,3147.0,516.0,145.0,1920.0,Boroondara,-37.8675,145.0668,3147.0,29.0,82.75862068965517
Ashburton,h,1710000.0,3147.0,806.0,101.0,1950.0,Boroondara,-37.8695,145.084,3147.0,29.0,82.75862068965517
Ashburton,h,1655000.0,3147.0,780.0,152.0,1940.0,Boroondara,-37.8599,145.0815,3147.0,29.0,82.75862068965517
Ashburton,h,1550000.0,3147.0,780.0,180.0,1938.0,Boroondara,-37.86,145.0817,3147.0,29.0,82.75862068965517
Ashburton,h,1662000.0,3147.0,351.0,228.0,2006.0,Boroondara,-37.8742,145.07,3147.0,29.0,82.75862068965517
Ashburton,h,1665000.0,3147.0,702.0,145.0,1945.0,Boroondara,-37.8737,145.0695,3147.0,29.0,82.75862068965517
Ashburton,h,1445000.0,3147.0,704.0,,,Boroondara,-37.8745,145.0738,3147.0,29.0,82.75862068965517
Ashburton,h,,3147.0,755.0,,2015.0,Boroondara,-37.8598,145.0796,3147.0,29.0,82.75862068965517
Ashburton,t,968000.0,3147.0,227.0,,,Boroondara,-37.8709,145.0857,3147.0,29.0,82.75862068965517
Ashburton,t,900000.0,3147.0,153.0,110.0,1990.0,Boroondara,-37.8655,145.0808,3147.0,29.0,82.75862068965517
Ashburton,h,1500000.0,3147.0,545.0,,,Boroondara,-37.8605,145.0833,3147.0,29.0,82.75862068965517
Ashburton,h,,3147.0,1075.0,,2010.0,Boroondara,-37.8714,145.07299999999995,3147.0,29.0,82.75862068965517
Ashburton,h,1500000.0,3147.0,710.0,139.0,1945.0,Boroondara,-37.8653,145.0897,3147.0,29.0,82.75862068965517
Ashburton,h,1800000.0,3147.0,749.0,206.0,1950.0,Boroondara,-37.8669,145.077,3147.0,29.0,82.75862068965517
Ashburton,h,1830000.0,3147.0,724.0,168.0,1940.0,Boroondara,-37.8619,145.0879,3147.0,29.0,82.75862068965517
Ashburton,h,1415000.0,3147.0,605.0,111.0,1950.0,Boroondara,-37.8703,145.0774,3147.0,29.0,82.75862068965517
Ashburton,h,1440000.0,3147.0,687.0,104.0,1940.0,Boroondara,-37.872,145.0692,3147.0,29.0,82.75862068965517
Ashburton,t,1250000.0,3147.0,321.0,199.0,2007.0,Boroondara,-37.8693,145.08,3147.0,29.0,82.75862068965517
Ashburton,h,1422000.0,3147.0,583.0,,,Boroondara,-37.8679,145.0781,3147.0,29.0,82.75862068965517
Ashburton,h,1600000.0,3147.0,700.0,266.0,1950.0,Boroondara,-37.8724,145.0758,3147.0,29.0,82.75862068965517
Ashburton,h,1860000.0,3147.0,696.0,,2000.0,Boroondara,-37.8711,145.0746,3147.0,29.0,82.75862068965517
Ashburton,t,1710000.0,3147.0,295.0,,1990.0,Boroondara,-37.8624,145.0798,3147.0,29.0,82.75862068965517
Ashburton,h,1790000.0,3147.0,514.0,240.0,1935.0,Boroondara,-37.8664,145.0772,3147.0,29.0,82.75862068965517
Ashburton,h,1950000.0,3147.0,844.0,,1940.0,Boroondara,-37.8715,145.0688,3147.0,29.0,82.75862068965517
Ashburton,h,1600000.0,3147.0,637.0,,,Boroondara,-37.8645,145.0797,3147.0,29.0,82.75862068965517
Ashburton,h,1320000.0,3147.0,1063.0,,,Boroondara,-37.8752,145.0754,3147.0,29.0,82.75862068965517
Ashburton,h,1650000.0,3147.0,697.0,164.0,1947.0,Boroondara,-37.8636,145.0903,3147.0,29.0,82.75862068965517
Ashwood,h,995000.0,3147.0,583.0,,1950.0,Monash,-37.8693,145.1082,3147.0,29.0,82.75862068965517
Ashwood,h,1250000.0,3147.0,842.0,,,Monash,-37.867,145.1092,3147.0,29.0,82.75862068965517
Ashwood,u,1045000.0,3147.0,467.0,,,Monash,-37.8639,145.0968,3147.0,29.0,82.75862068965517
Ashwood,h,1200000.0,3147.0,372.0,201.0,2016.0,Monash,-37.8716,145.0999,3147.0,29.0,82.75862068965517
Ashwood,h,1075000.0,3147.0,695.0,114.0,1950.0,Monash,-37.8694,145.0944,3147.0,29.0,82.75862068965517
Ashwood,h,1500000.0,3147.0,621.0,203.0,2000.0,Monash,-37.8647,145.1023,3147.0,29.0,82.75862068965517
Ashwood,h,1120000.0,3147.0,723.0,,,Monash,-37.8642,145.1109,3147.0,29.0,82.75862068965517
Ashwood,t,700000.0,3147.0,367.0,110.0,1970.0,Monash,-37.8662,145.109,3147.0,29.0,82.75862068965517
Ashwood,h,761000.0,3147.0,400.0,94.0,1950.0,Monash,-37.8675,145.106,3147.0,29.0,82.75862068965517
Ashwood,h,1270000.0,3147.0,724.0,,,Monash,-37.8651,145.1109,3147.0,29.0,82.75862068965517
Ashwood,h,1510000.0,3147.0,526.0,,,Monash,-37.8661,145.1013,3147.0,29.0,82.75862068965517
Ashwood,h,1365000.0,3147.0,792.0,,1950.0,Monash,-37.864,145.0972,3147.0,29.0,82.75862068965517
Ashwood,h,1100000.0,3147.0,803.0,152.0,1970.0,Monash,-37.8621,145.1126,3147.0,29.0,82.75862068965517
Ashwood,h,1415000.0,3147.0,724.0,,,Monash,-37.8651,145.1107,3147.0,29.0,82.75862068965517
Ashwood,u,690000.0,3147.0,216.0,90.0,2003.0,Monash,-37.8711,145.1017,3147.0,29.0,82.75862068965517
Ashwood,h,1631000.0,3147.0,782.0,215.0,1950.0,Monash,-37.8621,145.1021,3147.0,29.0,82.75862068965517
Ashwood,h,1500000.0,3147.0,593.0,255.0,1930.0,Monash,-37.8655,145.096,3147.0,29.0,82.75862068965517
Ashwood,h,1060000.0,3147.0,772.0,,,Monash,-37.8707,145.1036,3147.0,29.0,82.75862068965517
Ashwood,h,1529500.0,3147.0,585.0,,2000.0,Monash,-37.8637,145.1024,3147.0,29.0,82.75862068965517
Ashwood,u,600000.0,3147.0,153.0,80.0,1970.0,Monash,-37.8696,145.0962,3147.0,29.0,82.75862068965517
Ashwood,u,535000.0,3147.0,72.0,,,Monash,-37.8702,145.1042,3147.0,29.0,82.75862068965517
Ashwood,h,785000.0,3147.0,557.0,,1960.0,Monash,-37.8671,145.1117,3147.0,29.0,82.75862068965517
Ashwood,h,1240000.0,3147.0,766.0,192.0,1950.0,Monash,-37.8629,145.1097,3147.0,29.0,82.75862068965517
Ashwood,u,700000.0,3147.0,192.0,88.0,2007.0,Monash,-37.8709,145.102,3147.0,29.0,82.75862068965517
Ashwood,h,1350000.0,3147.0,727.0,,,Monash,-37.8669,145.1106,3147.0,29.0,82.75862068965517
Ashwood,h,1110000.0,3147.0,586.0,86.0,1950.0,Monash,-37.8683,145.1082,3147.0,29.0,82.75862068965517
Ashwood,h,1305000.0,3147.0,760.0,120.0,1960.0,Monash,-37.858,145.1038,3147.0,29.0,82.75862068965517
Ashwood,h,855000.0,3147.0,320.0,85.0,1958.0,Monash,-37.87,145.1103,3147.0,29.0,82.75862068965517
Ashwood,t,900500.0,3147.0,256.0,134.0,2012.0,Monash,-37.8655,145.1096,3147.0,29.0,82.75862068965517
Ashwood,h,1200000.0,3147.0,839.0,198.0,1970.0,Monash,-37.8614,145.1098,3147.0,29.0,82.75862068965517
